address,bathrooms,change,country,description,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,newDevelopmentHighlight,notes,numPhotos,operation,parkingSpace,price,priceByArea,priceInfo,propertyCode,propertyType,province,query_district_id,rooms,savedAd,showAddress,size,status,suggestedTexts,thumbnail,topNewDevelopment,topPlus,url
Barrio La Prosperitat,1,{},es,"JTO. VÍA JULIA. Vivienda en muy buena finca, EXTERIOR, con sol de mañana y en perfectas condiciones para entrar a vivir, ubicada a pocos metros de Vía Julia y cerca de la plaza de la República. El piso consta de 3 dormitorios, un salón comedor luminoso y exterior a la calle, una cocina independiente y un baño con bañera. Cocina y baño para entrar a vivir. Piso muy bien cuidado y conservado, suelo de parquet, aire acondicionado y altillo. Además de un terrado comunitario practicable y un trastero independiente. Finca en inmejorable ubicación, a pocos metros de la Vía Julia y cerca de plaza de la República, metro L4, zona comercial, escuelas, supermercados, zonas verdes, ambulatorio, buses. *Consultar condiciones y gastos de compraventa* No están incluidos gastos de notaría, registro, ITP, gestoría, honorarios y gastos hipotecarios si procede.",{'typology': 'flat'},720,Nou Barris,True,,3,False,True,False,False,False,True,{'groupDescription': 'Top'},41.440577,2.175864,Barcelona,La Prosperitat,False,,False,[],15,sale,,219000.0,3776.0,"{'price': {'amount': 219000.0, 'currencySuffix': '€'}}",109865277,flat,Barcelona,8,3,{},False,58.0,good,"{'subtitle': 'La Prosperitat, Barcelona', 'title': 'Piso'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/a6/6f/1387961863.webp,False,False,https://www.idealista.com/inmueble/109865277/
Barrio Sant Andreu,5,{},es,"Elegancia Contemporánea en Sant Andreu, Barcelona: Villa con Piscina Privada NO COBRAMOS HONORARIOS A LOS CLIENTES COMPRADORES! En Barcelona, se alza esta impresionante casa de 504 metros cuadrados, una joya arquitectónica que define la elegancia contemporánea. Con 5 dormitorios y 5 baños, esta propiedad de 2002, en impecables condiciones, ofrece un estilo de vida excepcional. La residencia irradia sofisticación y luminosidad, con espacios amplios y fluidos que se integran a la perfección. El parquet noble realza la calidez de los interiores, mientras que la presencia de una chimenea añade un toque de encanto clásico. La cocina completamente equipada, con electrodomésticos de alta gama, y los armarios empotrados maximizan la funcionalidad y el lujo. Un ascensor privado facilita el acceso a todos los niveles. Además de su excepcional interior, esta propiedad cuenta con un jardín, una terraza y una piscina privada, creando un oasis de tranquilidad en el corazón de la ciudad. Un gimnasio y una sauna garantizan el bienestar, mientras que el sistema de alarma proporciona seguridad y tranquilidad. La inclusión de un garaje y un sótano añade aún más valor y comodidad.  Esta residencia en Barcelona representa la cúspide del lujo y la comodidad. Una oportunidad única para adquirir una propiedad que combina a la perfección la elegancia atemporal con las comodidades modernas, en una ubicación privilegiada. Descubra un estilo de vida incomparable en Sant Andreu, un enclave privilegiado de Barcelona. Esta excepcional propiedad le ofrece acceso a la vibrante cultura, la exquisita gastronomía y el sofisticado ambiente de la ciudad condal, a la vez que proporciona un refugio tranquilo en un entorno dinámico. Sant Andreu se caracteriza por su elegancia discreta, sus espacios verdes y sus calles arboladas. El vecindario ofrece un retiro tranquilo del bullicio de la ciudad, al mismo tiempo que se encuentra lo suficientemente cerca como para disfrutar de todo lo que Barcelona tiene para ofrecer. Un taxi al centro de la ciudad tarda aproximadamente 20 minutos, mientras que el metro (línea 1) le conecta en unos 25 minutos. El Aeropuerto de Barcelona-El Prat está a unos 45 minutos en taxi.  Esta ubicación excepcional ofrece fácil acceso a lo mejor de Barcelona. Con una completa red de transporte público, incluyendo autobuses y metro, tendrá acceso sin problemas a cada rincón de esta encantadora ciudad.  En Barcelona, encontrará una ciudad que realmente lo tiene todo. Esta vibrante ciudad ofrece una mezcla de riqueza cultural, encanto histórico y sofisticación moderna inigualable. Experimentará lo mejor de la vida en Barcelona, mientras disfruta del apacible encanto de su hogar.","{'typology': 'chalet', 'subTypology': 'terracedHouse'}",494,Sant Andreu,,W-02YR15,,False,True,,False,False,True,{'groupDescription': 'Top'},41.436983,2.1916844,Barcelona,Sant Andreu,False,,False,[],103,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3700000.0,7341.0,"{'price': {'amount': 3700000.0, 'currencySuffix': '€'}}",107471132,chalet,Barcelona,9,5,{},False,504.0,good,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Chalet adosado'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/21/2a/1315795231.webp,False,False,https://www.idealista.com/inmueble/107471132/
calle de Borriana,4,{},es,"Descubre esta exclusiva vivienda de cuatro plantas con buhardilla y garaje, ubicada en la emblemática calle de Borriana. Su amplitud, diseño y ubicación la convierten en una oportunidad única en el corazón de Sant Andreu del Palomar. ✨ Características destacadas:  Espacios amplios y luminosos: Salón-comedor, 4 habitaciones y despacho.  Terraza y solárium: Perfectos para disfrutar del aire libre.  Cocina independiente con salida a terraza: Comodidad y funcionalidad en tu día a día.  3 baños completos + aseo: Ideal para familias.  Buhardilla multifuncional: Espacio para estudio, juegos o música.  Detalles de calidad: Suelo de parquet, carpintería de aluminio y climatización.  Ascensor y garaje amplio: Con espacio para coche y almacenamiento. Ubicación excepcional: En pleno Sant Andreu del Palomar, rodeada de comercios, supermercados, restaurantes, escuelas y transporte público (metro, autobús, trenes). Con acceso rápido a las autopistas. Si buscas una casa con encanto, comodidad y en una ubicación privilegiada, ¡esta es para ti! ✨ Contáctanos para más información o una visita.","{'typology': 'chalet', 'subTypology': 'terracedHouse'}",852,Sant Andreu,,G24V69,,True,False,,True,False,True,{'groupDescription': 'Top'},41.4295313,2.1898268,Barcelona,Sant Andreu,False,,False,[],53,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",850000.0,3184.0,"{'price': {'amount': 850000.0, 'currencySuffix': '€'}}",107179654,chalet,Barcelona,9,4,{},False,267.0,good,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Chalet adosado en calle de Borriana'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/58/2d/1305352905.webp,False,False,https://www.idealista.com/inmueble/107179654/
"calle Fernando Pessoa, 20",1,{},es,"Terraza de 10,80 m2. OBRAS INICIADAS. PRECIOS CON PARKING INCLUIDO ¡Descubre Nou Sant Andreu Gardens nuestra promoción de pisos de obra nueva en el barrio de Sant Andreu! Con opciones de 2 y 3 dormitorios, modernos pisos ubicados estratégicamente junto al Centro Comercial de la Maquinista, ofreciendo acceso conveniente a una amplia gama de tiendas, restaurantes y entretenimiento.  Además, esta promoción cuenta con exclusivos áticos que incluyen terrazas al mismo nivel, proporcionando espacios al aire libre perfectos para relajarse y disfrutar de vistas panorámicas de la ciudad.  Nuestro proyecto está perfectamente comunicado, con proximidad al metro y a la futura nueva estación del AVE de la Sagrera, lo que facilita los desplazamientos dentro y fuera de la ciudad. Además, disfruta de la comodidad de tener una gran variedad de servicios a tu alcance, desde supermercados hasta centros educativos y de salud.  No pierdas la oportunidad de ser parte de esta emocionante comunidad en crecimiento en el corazón de Barcelona. ¡Contáctanos hoy mismo para obtener más información y reservar tu nuevo hogar en Sant Andreu!",{'typology': 'flat'},617,Sant Andreu,True,B12 ,1,False,False,True,True,False,True,{'groupDescription': 'Top'},41.4397871,2.1932536,Barcelona,Sant Andreu,True,False,False,[],9,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",364000.0,5515.0,"{'price': {'amount': 364000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 374000.0, 'priceDropValue': 10000, 'priceDropPercentage': 3}}}",109784647,flat,Barcelona,9,2,{},True,66.0,newdevelopment,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en calle Fernando Pessoa, 20'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/b5/93/1139696048.webp,False,False,https://www.idealista.com/obra-nueva/109784647/
Barrio Sant Andreu,2,{},es,"Zona inmejorable, situada junto a la futura estación del AVE Sagrera - Alta Velocidad, a pocos pasos de Rambla Once de Septiembre y calle Segre. Una ubicación privilegiada en pleno corazón de Sant Andreu, con todos los servicios y excelente comunicación. La vivienda cuenta con 100 m² construidos, distribuidos en 4 habitaciones (2 dobles y 2 individuales), salón-comedor amplio y luminoso, cocina independiente, 2 baños completos, balcón con vistas despejadas a la ciudad, 5ª planta con ascensor. muy soleado, orientación ideal La zona está perfectamente comunicada por las líneas líneas L1, L9 y L10 del metro y diversas líneas de autobús. Próximo al gran nodo de transporte de La Sagrera - AVE, que revalorizará toda la zona Dispone de un amplio servicio a tu alcance: Mercado municipal, supermercados, biblioteca, gimnasio, parques, comercios y todas las comodidades del barrio  Parking opcional de concesión administrativa.  ref: PIS_1946.",{'typology': 'flat'},531,Sant Andreu,True,PIS_1946,,True,False,True,True,False,False,{'groupDescription': 'Top'},41.4302688,2.1961221,Barcelona,Sant Andreu,False,,False,[],47,sale,,360000.0,3600.0,"{'price': {'amount': 360000.0, 'currencySuffix': '€'}}",109782296,flat,Barcelona,9,4,{},False,100.0,renew,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/6d/d9/1386719665.webp,False,False,https://www.idealista.com/inmueble/109782296/
"calle Fernando Pessoa, 20",1,{},es,"Terraza de 18,02 m2. OBRAS INICIADAS. PRECIOS CON PARKING INCLUIDO ¡Descubre Nou Sant Andreu Gardens nuestra promoción de pisos de obra nueva en el barrio de Sant Andreu! Con opciones de 2 y 3 dormitorios, modernos pisos ubicados estratégicamente junto al Centro Comercial de la Maquinista, ofreciendo acceso conveniente a una amplia gama de tiendas, restaurantes y entretenimiento.  Además, esta promoción cuenta con exclusivos áticos que incluyen terrazas al mismo nivel, proporcionando espacios al aire libre perfectos para relajarse y disfrutar de vistas panorámicas de la ciudad.  Nuestro proyecto está perfectamente comunicado, con proximidad al metro y a la futura nueva estación del AVE de la Sagrera, lo que facilita los desplazamientos dentro y fuera de la ciudad. Además, disfruta de la comodidad de tener una gran variedad de servicios a tu alcance, desde supermercados hasta centros educativos y de salud.  No pierdas la oportunidad de ser parte de esta emocionante comunidad en crecimiento en el corazón de Barcelona. ¡Contáctanos hoy mismo para obtener más información y reservar tu nuevo hogar en Sant Andreu!",{'typology': 'flat'},617,Sant Andreu,True,C63,6,False,False,True,True,False,True,{'groupDescription': 'Top'},41.4397871,2.1932536,Barcelona,Sant Andreu,True,False,False,[],9,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",569000.0,5578.0,"{'price': {'amount': 569000.0, 'currencySuffix': '€'}}",109816653,flat,Barcelona,9,3,{},True,102.0,newdevelopment,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en calle Fernando Pessoa, 20'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/0c/7f/1139696056.webp,False,False,https://www.idealista.com/obra-nueva/109816653/
"calle Fernando Pessoa, 20",2,{},es,"Terraza de 37.02m2 Últimas viviendas disponibles. Obras iniciadas. Precios con parking incluido ¡Descubre Nou Sant Andreu Gardens nuestra promoción de pisos de obra nueva en el barrio de Sant Andreu! Con opciones de 2 y 3 dormitorios, modernos pisos ubicados estratégicamente junto al Centro Comercial de la Maquinista, ofreciendo acceso conveniente a una amplia gama de tiendas, restaurantes y entretenimiento.  Además, esta promoción cuenta con exclusivos áticos que incluyen terrazas al mismo nivel, proporcionando espacios al aire libre perfectos para relajarse y disfrutar de vistas panorámicas de la ciudad.  Nuestro proyecto está perfectamente comunicado, con proximidad al metro y a la futura nueva estación del AVE de la Sagrera, lo que facilita los desplazamientos dentro y fuera de la ciudad. Además, disfruta de la comodidad de tener una gran variedad de servicios a tu alcance, desde supermercados hasta centros educativos y de salud.  No pierdas la oportunidad de ser parte de esta emocionante comunidad en crecimiento en el corazón de Barcelona. ¡Contáctanos hoy mismo para obtener más información y reservar tu nuevo hogar en Sant Andreu!",{'typology': 'flat'},617,Sant Andreu,True,C01 ,bj,False,False,True,True,False,True,{'groupDescription': 'Top'},41.4397871,2.1932536,Barcelona,Sant Andreu,True,False,False,[],9,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",479000.0,4165.0,"{'price': {'amount': 479000.0, 'currencySuffix': '€'}}",108160862,flat,Barcelona,9,2,{},True,115.0,newdevelopment,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en calle Fernando Pessoa, 20'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/aa/ab/1139696054.webp,False,False,https://www.idealista.com/obra-nueva/108160862/
calle de Santa Marta,5,{},es,"CASA FAMILIAR U OPORTUNIDAD INVERSION LICENCIA TURISTICA En el corazón de Sant Andreu encontramos esta espectacular vivienda familiar que puede ser también una buenísima oportunidad de inversión ya que dispone de licencia turística. La propiedad está ubica en la mejor zona del barrio de Sant Andreu de Palomar con vistas a su iglesia. Está distribuida en planta sótano, planta baja, dos plantas altas y una planta bajo cubierta, con unas dimensiones de 608 m2 construidos contando tanto la zona interior como la exterior. Al entrar en la vivienda nos encontramos con un distribuidor, el elevador del parking, un baño y la zona de día compuesta de una increíble cocina equipada con los mejores electrodomésticos, un salón/comedor con chimenea y una preciosa terraza con barbacoa, ideada para disfrutar de grandes momentos con amigos y familia. A la planta sótano se accede por la escalera interior o bien por elevador de coches dando acceso al parking con capacidad para 3 coches. También encontramos un aseo, un trastero y una zona de fiestas que da paso a la bodega. La casa está construida con los mejores materiales tanto interiores como exteriores, tiene ascensor para facilitar la movilidad entre las diferentes plantas, sistema de domótica, calefacción/aire acondicionado centralizado, y también cuenta con un sistema de música integrado. En su precio se incluye todo el mobiliario. En la primera planta su precioso distribuidor nos lleva a la suite con vestidor y baño, a los dos dormitorios dobles con un baño para compartir, y a la zona de lavado/planchado, así como al patio interior que es una gran vía de entrada de luz adicional a la casa. En la segunda planta se ubica una de las zonas más deseadas de la casa ya que cuenta con un espacio de gimnasio, con sauna y zona de aguas incluidas que permite cuidarse y relajarse al llegar a casa, además de 2 espacios muy versátiles por su gran amplitud y que podrían ser 2 dormitorios adicionales o bien equiparse como despacho o zona de cine, según las necesidades. Y finalmente en la planta cubierta encontramos la guinda del pastel, una increíble piscina y zona de solárium que completan esta inigualable vivienda.   El barrio de Sant Andreu de Palomar es un barrio histórico de la ciudad de Barcelona, único porque recuerda el pueblo que fue en su momento y que cuenta con unas increíbles infraestructuras y conexiones que lo hacen un lugar ideal para vivir.  Contacte con nosotros para ver más inmuebles similares.","{'typology': 'chalet', 'subTypology': 'terracedHouse'}",532,Sant Andreu,,VB2412050,,False,False,,True,False,False,{'groupDescription': 'Top'},41.4378928,2.1919069,Barcelona,Sant Andreu,False,,False,[],43,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3700000.0,6777.0,"{'price': {'amount': 3700000.0, 'currencySuffix': '€'}}",106879283,chalet,Barcelona,9,5,{},False,546.0,good,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Chalet adosado en calle de Santa Marta'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/f6/9c/1296553173.webp,False,False,https://www.idealista.com/inmueble/106879283/
Barrio Sant Andreu,3,{},es,"Descubre Elegancia y Confort en Apartamento Exclusivo en Sant Andreu, Barcelona Bienvenido a un exclusivo apartamento en el corazón de Barcelona, que ofrece 172 metros cuadrados de espacio total, diseñado para el lujo y el confort. Con 5 habitaciones y 3 baños, este hogar es un refugio de elegancia y sofisticación. Al entrar, se siente la amplitud y luminosidad que inundan cada rincón. La distribución fluida y los acabados de alta calidad crean un ambiente acogedor y refinado. La orientación sur del balcón asegura luz natural durante todo el día, perfecto para disfrutar de momentos de relax. Destacan la terraza de 10 metros cuadrados y el garaje privado, que añaden un toque de exclusividad. La cocina equipada y los armarios empotrados optimizan la funcionalidad, mientras que el acceso para sillas de ruedas y el ascensor garantizan comodidad para todos. Este apartamento es una joya urbana que combina modernidad y estilo en un entorno vibrante. Una oportunidad única para vivir el lujo en una de las ciudades más encantadoras del mundo. Descubre un estilo de vida incomparable en el corazón de Sant Andreu, Barcelona, un barrio que combina tradición y modernidad, ideal para familias y profesionales que buscan una vida tranquila sin renunciar a las comodidades urbanas. Este enclave ofrece un acceso inmejorable a la rica historia y cultura de Barcelona, mientras proporciona un refugio sereno dentro de una ciudad vibrante.  La zona cuenta con una infraestructura de primer nivel, incluyendo el eficiente sistema de transporte público de Barcelona, con estaciones de metro y autobús a escasos minutos, permitiendo llegar al centro de la ciudad en menos de 20 minutos. Además, la proximidad a la Ronda de Dalt facilita el acceso a las principales vías de comunicación. En Sant Andreu, podrás disfrutar de actividades de ocio como paseos por el encantador Parque de la Pegaso o visitas al cercano Centro Comercial La Maquinista. La oferta cultural se enriquece con teatros y galerías locales que reflejan el espíritu creativo del barrio. Este enclave especial combina la autenticidad de un barrio tradicional con las ventajas de una gran ciudad, ofreciendo una experiencia única a sus residentes. La combinación de cultura, comodidad y comunidad hace de Sant Andreu una elección irresistible para aquellos que buscan lo mejor de Barcelona.",{'typology': 'flat'},726,Sant Andreu,True,W-046LWT,1,True,False,True,False,False,True,{'groupDescription': 'Top'},41.4382867,2.1894683,Barcelona,Sant Andreu,False,,False,[],71,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",786300.0,4572.0,"{'price': {'amount': 786300.0, 'currencySuffix': '€'}}",109633167,flat,Barcelona,9,5,{},False,172.0,good,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/29/05/1380750179.webp,False,False,https://www.idealista.com/inmueble/109633167/
calle de Fernando Pessoa,2,{},es,"Descubre nuestra nueva promoción con piscina, gimnasio, coworking, sala multiusos, área de relax, grandes terrazas y trasteros. Ya en comercialización. Pisos de 2 y 3 habitaciones Áticos con grandes terrazas Piscina Área de relax Gimnasio Coworking y sala multiusos Trasteros Parkings y trasteros Tu nuevo hogar estará excelentemente comunicado, con acceso a tren, bus y una estación de AVE Sagrera cercana. Además, estarás a solo 2 minutos a pie de Westfield La Maquinista. Frente a tu nuevo hogar, tendrás un parque que será un nuevo pulmón verde para la zona. También podrás disfrutar de otros parques cercanos como el Parque de la Pegaso, el Parque de Trinitat Vella y el Parque Fluvial del Besós, ideales para relajarte, practicar deporte o disfrutar en familia. La zona está en plena transformación, destacando como un centro de creación e innovación con la escuela Fabra i Coats y el futuro Talent Campus de Escuela Elisava, dentro de uno de los mayores “ecodistritos” de Europa. Cada vivienda está equipada con electrodomésticos y luces LED, ofreciendo comodidad desde el primer día. Con una calificación energética A y características ecoeficientes, estás haciendo una elección inteligente para tu futuro. Déjanos tus datos y te informaremos. Disponibilidad a consultar. Contáctanos hoy mismo para conocer más detalles y descubre cómo puedes ser parte de esta comunidad única. *Precios sin parking y trastero incluido. Precios + 10% IVA.",{'typology': 'flat'},859,Sant Andreu,,VI-141-103-007-003,7,False,False,True,True,False,False,{'groupDescription': 'Top'},41.4417218,2.1919122,Barcelona,Sant Andreu,True,False,False,[],15,sale,,682000.0,8119.0,"{'price': {'amount': 682000.0, 'currencySuffix': '€'}}",108638045,flat,Barcelona,9,3,{},False,84.0,newdevelopment,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en calle de Fernando Pessoa'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/24/9e/1366592842.webp,False,False,https://www.idealista.com/obra-nueva/108638045/
calle de Fernando Pessoa,1,{},es,"Descubre nuestra nueva promoción con piscina, gimnasio, coworking, sala multiusos, área de relax y grandes terrazas. Ya en comercialización. Pisos de 1,2 y 3 habitaciones Áticos con grandes terrazas Piscina Área de relax Gimnasio Coworking y sala multiusos Parkings Tu nuevo hogar estará excelentemente comunicado, con acceso a tren, bus y una estación de AVE Sagrera cercana. Además, estarás a solo 2 minutos a pie de Westfield La Maquinista. Frente a tu nuevo hogar, tendrás un parque que será un nuevo pulmón verde para la zona. También podrás disfrutar de otros parques cercanos como el Parque de la Pegaso, el Parque de Trinitat Vella y el Parque Fluvial del Besós, ideales para relajarte, practicar deporte o disfrutar en familia. La zona está en plena transformación, destacando como un centro de creación e innovación con la escuela Fabra i Coats y el futuro Talent Campus de Escuela Elisava, dentro de uno de los mayores “ecodistritos” de Europa. Cada vivienda está equipada con electrodomésticos y luces LED, ofreciendo comodidad desde el primer día. Con una calificación energética A y características ecoeficientes, estás haciendo una elección inteligente para tu futuro. Déjanos tus datos y te informaremos. Disponibilidad a consultar. Contáctanos hoy mismo para conocer más detalles y descubre cómo puedes ser parte de esta comunidad única. *Precios sin parking. Precios + 10% IVA.",{'typology': 'flat'},731,Sant Andreu,,VI-141-101-007-001,7,False,False,True,True,False,False,{'groupDescription': 'Top'},41.441264,2.1943322,Barcelona,Sant Andreu,True,False,False,[],14,sale,,412000.0,7228.0,"{'price': {'amount': 412000.0, 'currencySuffix': '€'}}",107563834,flat,Barcelona,9,2,{},False,57.0,newdevelopment,"{'subtitle': 'Sant Andreu, Barcelona', 'title': 'Piso en calle de Fernando Pessoa'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/73/9b/1377495058.webp,False,False,https://www.idealista.com/obra-nueva/107563834/
avenida d'Eduard Maristany,2,{},es,"Savills presenta esta exclusiva vivienda en Diagonal Mar con opción a compra de dos plazas de parking en finca.  Te presentamos esta elegante propiedad de 117 m² construidos, ubicada en un edificio moderno del año 2018 con impresionantes zonas comunes y todos los servicios que necesitas para disfrutar de una calidad de vida excepcional. La vivienda ofrece una distribución perfecta, con la zona de día y de noche bien diferenciadas. Al entrar, un cómodo recibidor da paso a la zona de descanso, compuesta por tres dormitorios, uno de ellos tipo suite con baño privado, un segundo baño completo independiente y un amplio vestidor. La zona de día, situada a la derecha del recibidor, cuenta con un luminoso y espacioso salón-comedor y una cocina independiente totalmente equipada. Desde el salón se accede a una espectacular terraza de 41m2, ideal para relajarte, colocar un sofá o disfrutar de una comida al aire libre mientras contemplas las vistas despejadas al mar. La vivienda está equipada con aire acondicionado por conductos, calefacción por bomba de calor, suelos de parquet y acabados de alta calidad que garantizan máximo confort. Dos plaza de parking y trastero opcionales.  El edificio ofrece zonas comunes inmejorables: piscina en la azotea con vistas panorámicas, gimnasio, spa, salas de juegos infantiles, espacios de coworking y reuniones, además de servicio de conserjería 24 horas. Ubicada en el exclusivo barrio de Diagonal Mar, esta propiedad te sitúa a pasos del mar, junto a centros comerciales como Diagonal Mar, con excelente comunicación mediante transporte público y rodeada de zonas verdes como el Parc del Fòrum y el Parc de Diagonal Mar. Una oportunidad única para vivir con estilo y comodidad en una de las zonas más cotizadas de Barcelona.",{'typology': 'flat'},688,Sant Martí,True,SR290753,1,False,True,True,True,True,True,{'groupDescription': 'Top+'},41.412314,2.2213895,Barcelona,El Besòs,False,,False,[],61,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 20000.0}",790000.0,6752.0,"{'price': {'amount': 790000.0, 'currencySuffix': '€'}}",108263406,flat,Barcelona,10,3,{},False,117.0,good,"{'subtitle': 'El Besòs, Barcelona', 'title': ""Piso en avenida d'Eduard Maristany""}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/ab/60/1340514161.webp,False,True,https://www.idealista.com/inmueble/108263406/
paseo del Taulat,2,{},es,"AMAT LUXURY presenta ático de lujo en venta, con impresionantes vistas y piscina privada. Ubicado en el exclusivo y emblemático edificio ""Illa del Mar"", en Diagonal Mar de Barcelona. Este espectacular ático dúplex en la planta 21 redefine el concepto de lujo y sofisticación, con vistas panorámicas que abarcan la ciudad y el mar Mediterráneo, ofrece una experiencia de vida única. Destaca su amplia terraza de 56 m² que rodea la vivienda, convirtiéndola en un oasis privado al aire libre, donde podrás disfrutar de una piscina privada de diseño que, junto a las impresionantes vistas, invitan relajarte y desconectar mientras observas el horizonte urbano y marítimo. El interior del ático se distribuye en dos niveles pensados para aprovechar al máximo el espacio y la luz natural. En el nivel principal, un amplio y luminoso salón-comedor con techos altos se conecta perfectamente con una moderna cocina semiabierta, creando un ambiente ideal para el día a día y el entretenimiento. Este espacio fluye hacia la terraza, donde las vistas al mar y la ciudad se convierten en el telón de fondo perfecto para disfrutar de la vida en Barcelona. Además, en este nivel se encuentra un dormitorio doble con su propio baño, ideal para recibir invitados o como espacio de descanso adicional. La planta superior alberga una zona abierta, perfecta para una oficina en casa, una sala de lectura o un espacio polivalente. Las vistas desde aquí son igualmente impresionantes, añadiendo una sensación de tranquilidad y amplitud. En esta planta también se encuentra el dormitorio principal, un refugio privado con baño en suite de gran tamaño y acabados de lujo, ofreciendo total privacidad y confort. Este ático es la opción ideal para aquellos que buscan una residencia moderna y exclusiva en una de las zonas más prestigiosas de la ciudad. El edificio ""Illa del Mar"" cuenta con seguridad 24 horas, además de contar con una excelente área común que incluye piscina exterior, gimnasio, pista de pádel y zona de juegos infantiles. El barrio de Diagonal Mar i el Front Marítim del Poblenou, con su oferta de espacios verdes, playas cercanas, centros comerciales y una excelente conexión de transporte, es uno de los más modernos y deseados de Barcelona. Vivir aquí significa estar rodeado de lujo, exclusividad y una calidad de vida inigualable, con el mar Mediterráneo como un constante compañero.","{'typology': 'flat', 'subTypology': 'duplex'}",976,Sant Martí,True,32461,21,True,True,True,True,False,True,{'groupDescription': 'Top+'},41.4082149,2.2157993,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,False,[],43,sale,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1850000.0,10165.0,"{'price': {'amount': 1850000.0, 'currencySuffix': '€'}}",107103370,duplex,Barcelona,10,2,{},False,182.0,good,"{'subtitle': 'Diagonal Mar i el Front Marítim del Poblenou, Barcelona', 'title': 'Dúplex en paseo del Taulat'}",https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/3f/f1/1303072612.webp,False,True,https://www.idealista.com/inmueble/107103370/
